"country_code","gender","date","actual","pred"
"AR","male",2014-01-27,0.563013698630137,NA
"AR","male",2014-02-03,0.603825136612022,NA
"AR","male",2014-02-10,0.699594046008119,NA
"AR","male",2014-02-17,0.775978407557355,NA
"AR","male",2014-02-24,0.677333333333333,NA
"AR","male",2014-03-03,0.686092715231788,NA
"AR","male",2014-03-10,0.739473684210526,NA
"AR","male",2014-03-17,0.74738219895288,NA
"AR","male",2014-03-24,0.818181818181818,NA
"AR","male",2014-03-31,0.825581395348837,NA
"AR","male",2014-04-07,0.879021879021879,NA
"AR","male",2014-04-14,0.90314465408805,NA
"AR","male",2014-04-21,0.994981179422836,NA
"AR","male",2014-04-28,1.06733167082294,NA
"AR","male",2014-05-05,0.791615289765721,NA
"AR","male",2014-05-12,1.16728167281673,NA
"AR","male",2014-05-19,1.12254901960784,NA
"AR","male",2014-05-26,1.15598548972189,NA
"AR","male",2014-06-02,1.07004830917874,NA
"AR","male",2014-06-09,1.13992762364294,NA
"AR","male",2014-06-16,1.17323775388292,NA
"AR","male",2014-06-23,1.16844602609727,NA
"AR","male",2014-06-30,1.24174528301887,NA
"AR","male",2014-07-07,0.97906976744186,NA
"AR","male",2014-07-14,1.06257242178447,NA
"AR","male",2014-07-21,1.13302752293578,NA
"AR","male",2014-07-28,1.24485125858124,NA
"AR","male",2014-08-04,1.25652667423383,NA
"AR","male",2014-08-11,1.25904977375566,NA
"AR","male",2014-08-18,1.16164994425864,NA
"AR","male",2014-08-25,1.24806201550388,NA
"AR","male",2014-09-01,1.23076923076923,NA
"AR","male",2014-09-08,1.18320610687023,NA
"AR","male",2014-09-15,1.35760869565217,NA
"AR","male",2014-09-22,1.18763557483731,NA
"AR","male",2014-09-29,1.16918103448276,NA
"AR","male",2014-10-06,1.12098501070664,NA
"AR","male",2014-10-13,1.40552016985138,NA
"AR","male",2014-10-20,1.16947368421053,NA
"AR","male",2014-10-27,1.45120671563484,NA
"AR","male",2014-11-03,1.39874739039666,NA
"AR","male",2014-11-10,1.25806451612903,NA
"AR","male",2014-11-17,1.27685950413223,NA
"AR","male",2014-11-24,1.12332990750257,NA
"AR","male",2014-12-01,1.00513347022587,NA
"AR","male",2014-12-08,0.897435897435897,NA
"AR","male",2014-12-15,1.19222903885481,NA
"AR","male",2014-12-22,1.31804281345566,NA
"AR","male",2014-12-29,0.797160243407708,NA
"AR","male",2015-01-05,0.271991911021234,0.582046605238101
"AR","male",2015-01-12,0.89616935483871,0.719320911222946
"AR","male",2015-01-19,1.24723618090452,0.87271797656222
"AR","male",2015-01-26,0.972083748753739,0.972292709904527
"AR","male",2015-02-02,1.10327706057597,1.1136901965116
"AR","male",2015-02-09,1.05660377358491,0.89654165044076
"AR","male",2015-02-16,1.17111770524233,1.10009828706849
"AR","male",2015-02-23,0.980334316617502,0.988245995003513
"AR","male",2015-03-02,1.15655577299413,0.928486262011525
"AR","male",2015-03-09,1.28347996089932,1.20155418134043
"AR","male",2015-03-16,1.05140640155189,1.07086666056021
"AR","male",2015-03-23,1.1375,0.972736733189712
"AR","male",2015-03-30,1.17063870352717,1.1823135401707
"AR","male",2015-04-06,0.882575757575758,1.08253595675537
"AR","male",2015-04-13,1.32924528301887,1.10303363426402
"AR","male",2015-04-20,1.43084112149533,1.26226729806761
"AR","male",2015-04-27,1.42329020332717,1.33424059711576
"AR","male",2015-05-04,1.33732718894009,1.30577628549431
"AR","male",2015-05-11,1.34038638454462,1.2816062928381
"AR","male",2015-05-18,1.30832570905764,1.33423085703437
"AR","male",2015-05-25,1.33637192342753,1.23879327515562
"AR","male",2015-06-01,1.2940108892922,1.44261727527851
"AR","male",2015-06-08,1.3447963800905,1.462469557018
"AR","male",2015-06-15,1.39333933393339,1.3124620959696
"AR","male",2015-06-22,1.34560143626571,1.28673736272901
"AR","male",2015-06-29,1.50983899821109,1.44559292029521
"AR","male",2015-07-06,1.31846565566459,1.21473535621364
"AR","male",2015-07-13,1.22113676731794,1.22110295419784
"AR","male",2015-07-20,1.29875886524823,1.23914584483064
"AR","male",2015-07-27,1.24802804557406,1.29265048239337
"AR","male",2015-08-03,1.28696412948381,1.30025915986497
"AR","male",2015-08-10,1.51832460732984,1.34237339291388
"AR","male",2015-08-17,1.33940972222222,1.24023576166469
"AR","male",2015-08-24,1.32758620689655,1.47038586661216
"AR","male",2015-08-31,1.3953488372093,1.38837844798703
"AR","male",2015-09-07,1.44689889549703,1.44520449046802
"AR","male",2015-09-14,1.38220338983051,1.46528157611583
"AR","male",2015-09-21,1.30665543386689,1.27216087359368
"AR","male",2015-09-28,1.3609022556391,1.28257909084258
"AR","male",2015-10-05,1.24583333333333,1.18761217786885
"AR","male",2015-10-12,1.35761589403974,1.40059453846747
"AR","male",2015-10-19,1.22240527182867,1.3478608292004
"AR","male",2015-10-26,1.41427399507793,1.46736976875036
"AR","male",2015-11-02,1.47630718954248,1.44710370172858
"AR","male",2015-11-09,1.40228013029316,1.33651264352167
"AR","male",2015-11-16,1.62732417138238,1.43599801266215
"AR","male",2015-11-23,1.46253021756648,1.32716984695281
"AR","male",2015-11-30,1.33279742765273,1.22301129985143
"AR","male",2015-12-07,1.48472668810289,1.21199708249909
"AR","male",2015-12-14,1.15477145148356,1.32361493393528
"AR","male",2015-12-21,1.31305044035228,1.28100681634817
"AR","male",2015-12-28,0.894315452361889,0.906430522783742
"AR","male",2016-01-04,1.2376,0.90779560363805
"AR","male",2016-01-11,1.0072,1.20282595952763
"AR","male",2016-01-18,1.06309904153355,1.31058054778114
"AR","male",2016-01-25,1.24105011933174,1.26626753680807
"AR","male",2016-02-01,1.48458498023715,1.4023466195941
"AR","male",2016-02-08,1.15299684542587,1.21763929754869
"AR","male",2016-02-15,1.44444444444444,1.37366308879088
"AR","male",2016-02-22,1.29245283018868,1.25419141242132
"AR","male",2016-02-29,1.24745497259201,1.22509852189347
"AR","male",2016-03-07,1.49492583918813,1.44844622734731
"AR","male",2016-03-14,1.42379471228616,1.30187520115688
"AR","male",2016-03-21,1.01236476043277,1.24596031286102
"AR","male",2016-03-28,1.42736356648732,1.369486298389
"AR","male",2016-04-04,1.31724137931034,1.26369823894718
"AR","male",2016-04-11,1.44021325209444,1.36909243191928
"AR","male",2016-04-18,1.40075471698113,1.49588567347611
"AR","male",2016-04-25,1.34186746987952,1.51447384718449
"AR","male",2016-05-02,1.53422619047619,1.4350944996181
"AR","male",2016-05-09,1.43833580980684,1.42526332906185
"AR","male",2016-05-16,1.39807264640474,1.46182755609415
"AR","male",2016-05-23,1.43235294117647,1.37167896127583
"AR","male",2016-05-30,1.82297000731529,1.54546443760883
"AR","male",2016-06-06,1.7631195335277,1.64221267188485
"AR","male",2016-06-13,1.49273255813953,1.55265901600505
"AR","male",2016-06-20,1.47512617159337,1.50039281506458
"AR","male",2016-06-27,1.72681524083393,1.64516926876393
"AR","male",2016-07-04,1.41822094691535,1.42112124361084
"AR","male",2016-07-11,1.41463414634146,1.39903373833936
"AR","male",2016-07-18,1.34191702432046,1.42549740535683
"AR","male",2016-07-25,1.43274021352313,1.44415191878886
"AR","male",2016-08-01,1.45273631840796,1.46053002835255
"AR","male",2016-08-08,1.37349397590361,1.52176799664878
"AR","male",2016-08-15,1.27034677990092,1.35600928928422
"AR","male",2016-08-22,1.85441696113074,1.53086054018901
"AR","male",2016-08-29,1.64989517819706,1.5441404074608
"AR","male",2016-09-05,1.83018867924528,1.61759799445853
"AR","male",2016-09-12,1.79875086745316,1.6661245219841
"AR","male",2016-09-19,1.52565880721221,1.52171438496832
"AR","male",2016-09-26,1.52146814404432,1.53104039734119
"AR","male",2016-10-03,1.3789764868603,1.41889455259749
"AR","male",2016-10-10,1.6078566505858,1.60513468110672
"AR","male",2016-10-17,1.85792724776939,1.55241105102172
"AR","male",2016-10-24,1.82617586912065,1.75363638601639
"AR","male",2016-10-31,1.80325644504749,1.76306821490854
"AR","male",2016-11-07,1.68788083953961,1.65789336484813
"AR","male",2016-11-14,1.7242076871207,1.76322600796787
"AR","male",2016-11-21,1.63147276395427,1.60906220718966
"AR","male",2016-11-28,1.51108126259234,1.48285266266036
"AR","male",2016-12-05,1.39517749497656,1.4733330575971
"AR","male",2016-12-12,1.64085447263017,1.48168098142307
"AR","male",2016-12-19,1.33222591362126,1.51526741077807
"AR","male",2016-12-26,1.1460823373174,1.09913641099879
"AR","male",2017-01-02,1.44304635761589,1.1435752649439
"AR","male",2017-01-09,1.63931171409662,1.38289714308849
"AR","male",2017-01-16,1.61528326745718,1.5640975756816
"AR","male",2017-01-23,1.82917214191853,1.59293960327934
"AR","male",2017-01-30,1.8915900131406,1.78469429911577
"AR","male",2017-02-06,1.63523248199083,1.59016292094836
"AR","male",2017-02-13,1.76727509778357,1.77822251323437
